GuestID,BookingDate,PromoCode,Region,AllInclusive,Room,PackageType,Age,VIP,RoomService,Dining,Retail,Spa,Entertainment,LoyaltyPoints,SurveyScore,DaysSinceEmail,BookingChannel,AgeGroup,ReferralSource,Churned
479355,2023-01-09,PromoB,Americas,0,F/393/S,Relaxation,42.0,0,399.0,75.0,38.0,771.0,311923.8595568214,320,4,251,TravelAgent,Middle,Yelp,0
342709,2024-05-10,PromoB,Americas,0,F/531/P,Relaxation,22.0,0,26.0,0.0,0.0,0.0,733.0,2491,5,24,Phone,Young,TikTok,0
574581,2024-08-25,PromoB,Americas,0,G/408/S,Adventure,,0,0.0,0.0,0.0,0.0,226883.3157294065,5057,3,329,Corporate,Minor,Yelp,1
358902,2024-06-06,PromoA,Americas,1,G/906/S,Adventure,49.0,0,0.0,0.0,0.0,0.0,0.0,2182,4,335,Corporate,Senior,Email,1
712128,2024-12-24,,Europe,0,C/319/S,Adventure,57.0,0,0.0,,31.0,665.0,6329.0,4071,5,188,TravelAgent,Senior,YouTube,0
190804,2024-07-11,PromoA,,1,G/1251/S,Relaxation,13.0,0,,0.0,143731.94950023168,0.0,0.0,8504,5,17,Mobile,Minor,TikTok,1
565830,2023-05-19,,AsiaPacific,0,D/21/P,Relaxation,,0,20.0,0.0,384.0,557.0,0.0,5130,2,55,TravelAgent,Middle,Facebook,0
676570,2024-11-02,,Americas,1,G/1136/P,Relaxation,14.0,0,0.0,0.0,0.0,0.0,0.0,4873,1,101,Website,Minor,Google,1
408751,2024-02-18,PromoB,AsiaPacific,0,F/326/S,Relaxation,,0,31.0,0.0,1247.0,0.0,47.0,2092,3,144,Website,Young,Instagram,0
402897,2024-05-25,PromoB,AsiaPacific,1,F/609/S,Relaxation,43.0,0,0.0,0.0,0.0,0.0,0.0,5373,2,123,Mobile,Middle,Email,1
604927,2024-02-25,PromoB,Europe,0,C/176/S,Relaxation,52.0,0,2.0,364.0,0.0,2144.0,1804.0,3403,4,254,Phone,Senior,Yelp,0
422443,2023-09-26,,Americas,0,G/403/S,Relaxation,22.0,0,272.0,44.0,0.0,1064.0,418.0,9209,1,234,Mobile,Young,Facebook,0
905074,2023-03-25,,Europe,1,,Adventure,42.0,0,0.0,0.0,0.0,0.0,0.0,7991,4,48,Phone,Middle,YouTube,1
456063,2024-02-07,PromoB,AsiaPacific,0,F/765/S,Relaxation,2.0,0,0.0,,0.0,0.0,0.0,5438,3,333,Website,Minor,Instagram,1
199633,2024-07-20,PromoB,Americas,0,E/604/S,Adventure,31.0,0,15.0,679.0,89.0,6.0,0.0,9910,3,257,TravelAgent,Middle,Google,1
522326,2024-01-07,PromoA,Europe,1,C/132/S,Adventure,22.0,0,0.0,0.0,0.0,295860.83367717627,0.0,7064,1,273,Website,Young,TV,1
362757,2024-06-27,,Europe,0,A/57/P,Relaxation,28.0,0,0.0,,0.0,29.0,45.0,8810,5,169,Mobile,Young,YouTube,1
891902,2024-06-14,PromoA,Americas,0,F/413/S,Wellness,45.0,0,132933.29000687564,0.0,734.0,3.0,5.0,675,2,102,Mobile,Middle,Facebook,1
875006,2024-08-05,PromoA,AsiaPacific,0,E/592/P,Relaxation,22.0,0,0.0,0.0,0.0,0.0,0.0,5040,2,147,Corporate,Young,TripAdvisor,0
303199,2023-02-13,PromoB,Americas,0,F/1462/P,Relaxation,24.0,0,332.0,9.0,356.0,0.0,0.0,7846,5,337,Mobile,Young,Billboard,0
196064,2024-04-08,,Americas,0,F/1313/P,Adventure,16.0,0,0.0,0.0,694.0,0.0,102.0,2153,2,163,TravelAgent,Minor,Friend,0
733344,2023-08-26,PromoA,Americas,1,G/1315/S,Wellness,23.0,0,0.0,0.0,0.0,0.0,0.0,4544,4,223,Mobile,Young,Email,1
278879,2023-08-05,PromoB,AsiaPacific,1,F/1660/P,Relaxation,18.0,0,0.0,0.0,0.0,0.0,0.0,7207,3,151,TravelAgent,Minor,Magazine,1
403965,2024-08-13,PromoA,Americas,0,F/1491/S,Adventure,64.0,0,19.0,261.0,208.0,0.0,214.0,3788,5,129,TravelAgent,Elderly,Email,0
473329,2023-08-27,,Americas,0,G/292/S,Relaxation,1.0,0,0.0,0.0,0.0,0.0,0.0,6202,1,37,Website,Minor,Billboard,0
755790,2023-03-04,PromoA,Americas,1,G/1114/S,Wellness,15.0,0,0.0,0.0,409821.0497903742,0.0,0.0,2359,4,82,Website,Minor,YouTube,1
977388,2024-12-22,PromoB,Americas,0,F/1808/P,Relaxation,37.0,0,0.0,0.0,11.0,1028.0,7.0,6090,1,30,TravelAgent,Middle,Instagram,0
982727,2023-03-13,PromoB,AsiaPacific,0,F/856/P,Relaxation,56.0,0,128.0,0.0,959.0,0.0,42.0,9102,4,219,Phone,Senior,Facebook,0
997490,2024-01-04,PromoB,Europe,0,E/541/S,Relaxation,30.0,0,209.0,157.0,2566.0,171.0,472.0,3540,1,316,Phone,Young,TripAdvisor,0
136466,2024-11-01,PromoA,AsiaPacific,1,E/564/P,Relaxation,23.0,0,0.0,0.0,0.0,0.0,0.0,6855,2,112,Website,Young,Yelp,0
565622,2024-06-08,,Americas,0,F/1597/P,,24.0,0,0.0,96.0,0.0,597.0,0.0,2728,4,160,Corporate,Young,Email,0
631322,2024-12-14,PromoB,Americas,0,G/1382/P,Relaxation,49.0,0,188.0,0.0,143.0,1443.0,555.0,3088,4,244,Website,Senior,Email,0
223704,2024-02-21,,Americas,0,F/1102/S,Relaxation,21.0,0,0.0,128.0,209.0,4.0,383.0,5750,5,7,TravelAgent,Young,Friend,0
674598,2024-01-23,,Americas,0,F/235/P,Adventure,35.0,0,0.0,1328.0,5.0,0.0,7.0,5162,5,54,Phone,Middle,TikTok,1
887206,2024-06-28,,Americas,0,F/1105/P,Adventure,23.0,0,253.0,0.0,1175.0,3.0,,478,3,77,Website,Young,Friend,0
310864,2023-02-02,PromoB,Americas,1,,Relaxation,12.0,0,0.0,0.0,0.0,0.0,0.0,4978,4,206,Website,Minor,TripAdvisor,0
527844,2024-01-05,,Americas,1,G/970/S,Relaxation,7.0,0,,0.0,0.0,0.0,0.0,3828,5,279,Phone,Minor,TikTok,1
624451,2023-08-06,,AsiaPacific,1,D/162/S,Relaxation,8.0,0,0.0,0.0,0.0,0.0,0.0,8098,5,32,Mobile,Minor,Google,1
402041,2023-12-23,PromoB,AsiaPacific,,F/719/P,Relaxation,28.0,0,274.0,0.0,693.0,944.0,0.0,714,4,80,Phone,Young,Friend,0
929623,2023-09-05,PromoB,Europe,1,E/461/P,Relaxation,14.0,0,0.0,0.0,0.0,0.0,0.0,8158,1,229,Website,Minor,Facebook,1
334886,2024-12-01,,Americas,0,G/1418/S,Relaxation,6.0,0,0.0,0.0,0.0,0.0,0.0,3590,2,10,Phone,Minor,Facebook,1
368370,2024-08-10,,AsiaPacific,1,,Relaxation,32.0,0,0.0,0.0,0.0,0.0,0.0,7100,1,353,Phone,Middle,Google,1
518918,2024-07-15,PromoA,Europe,1,,Relaxation,33.0,0,0.0,0.0,0.0,0.0,0.0,6239,1,299,TravelAgent,Middle,TV,1
751689,2023-02-26,PromoA,Americas,1,G/911/S,Wellness,23.0,0,0.0,0.0,0.0,0.0,167894.05573409196,9513,2,31,Mobile,Young,Twitter,1
965643,2024-02-13,,Americas,0,E/255/P,Relaxation,25.0,0,0.0,38.0,0.0,847.0,112.0,7871,1,323,Corporate,Young,Friend,0
224576,2024-02-04,PromoB,Americas,0,G/85/S,Relaxation,50.0,0,,233.0,0.0,0.0,0.0,3601,5,350,Phone,Senior,Facebook,0
925720,2024-05-01,,Americas,0,G/505/S,Wellness,11.0,0,0.0,0.0,0.0,0.0,0.0,2104,2,18,Mobile,Minor,Facebook,0
588070,2023-03-21,PromoB,Europe,0,A/94/S,Relaxation,44.0,0,18.0,1451.0,0.0,279.0,64.0,1934,5,98,Phone,Middle,Facebook,0
603428,2024-10-25,,Americas,,G/647/P,Adventure,13.0,0,0.0,0.0,0.0,0.0,0.0,990,3,136,Mobile,Minor,YouTube,1
114815,2023-08-22,,Americas,1,,Wellness,18.0,0,0.0,0.0,0.0,0.0,0.0,9321,4,175,Website,Minor,Instagram,1
296986,2024-12-21,,Americas,1,G/235/S,Relaxation,40.0,0,0.0,0.0,0.0,0.0,0.0,4815,5,350,Phone,Middle,Magazine,1
335942,2024-02-24,PromoA,Americas,1,,Wellness,3.0,0,0.0,0.0,0.0,0.0,0.0,5055,1,142,Mobile,Minor,Facebook,1
163318,2024-11-07,PromoB,Europe,0,C/48/P,Adventure,37.0,0,0.0,4677.0,0.0,115.0,223.0,5706,2,259,Phone,Middle,Email,1
183941,2024-08-07,,Europe,0,C/123/P,Adventure,25.0,,0.0,17432.0,0.0,241.0,2102.0,336,5,163,Website,Young,LinkedIn,1
386518,2023-08-12,,Americas,0,G/1368/P,Relaxation,3.0,0,0.0,0.0,0.0,0.0,0.0,2356,1,93,Website,Minor,Magazine,1
131350,2024-08-22,PromoB,Europe,,C/230/S,Relaxation,0.0,0,0.0,0.0,,0.0,0.0,6182,3,321,TravelAgent,,Flyer,1
674807,2024-09-23,,Americas,0,F/762/S,Relaxation,20.0,0,,,0.0,20.0,42.0,6351,4,357,Mobile,Young,TV,0
216768,2023-01-06,PromoB,AsiaPacific,0,E/269/S,Relaxation,21.0,,0.0,0.0,0.0,0.0,0.0,2963,2,202,Corporate,Young,Facebook,0
651552,2024-12-22,PromoB,Americas,0,F/1208/S,Relaxation,,0,898.0,0.0,447553.36316818383,,24.0,7931,3,146,Mobile,Minor,Friend,0
683804,2023-06-21,PromoB,Europe,0,A/37/P,Relaxation,39.0,0,9.0,,0.0,0.0,146.0,3688,2,332,Website,Middle,Friend,0
113824,2024-07-08,,Americas,1,G/642/P,Adventure,0.0,0,0.0,0.0,0.0,0.0,0.0,1486,3,192,Website,,Facebook,1
996722,2024-01-08,PromoB,Europe,1,B/318/S,Relaxation,40.0,0,0.0,0.0,0.0,0.0,0.0,4742,5,345,Corporate,Middle,Google,1
817311,2024-02-20,PromoA,Americas,0,F/154/P,Relaxation,62.0,0,712.0,2.0,322.0,0.0,517.0,3445,3,160,TravelAgent,Elderly,Friend,0
543578,2024-12-14,,AsiaPacific,1,F/425/S,Wellness,27.0,0,0.0,0.0,0.0,0.0,0.0,5005,1,250,Mobile,Young,Facebook,1
585026,2024-07-28,,AsiaPacific,1,F/1863/P,Relaxation,34.0,0,0.0,0.0,0.0,0.0,0.0,6431,4,331,Website,Middle,Twitter,1
996347,2024-12-18,PromoB,Americas,1,G/150/S,Relaxation,30.0,0,0.0,0.0,143664.3640243324,0.0,0.0,7037,4,1,Website,Young,Facebook,1
491335,2023-06-08,PromoB,Americas,1,G/757/P,Relaxation,9.0,0,0.0,0.0,0.0,0.0,0.0,6198,3,110,Website,Minor,LinkedIn,0
822278,2024-12-25,,,1,B/19/S,Adventure,53.0,0,0.0,0.0,0.0,0.0,0.0,9206,4,86,Phone,Senior,Friend,1
231096,2023-09-27,,Europe,0,B/47/S,Relaxation,27.0,0,0.0,2987.0,2.0,3072.0,67.0,9986,1,7,Mobile,Young,Friend,0
230375,2024-06-15,PromoB,Europe,1,B/57/S,Relaxation,,0,0.0,0.0,0.0,0.0,0.0,7719,5,282,Corporate,,Instagram,1
309549,2024-12-15,,AsiaPacific,1,F/191/P,Relaxation,11.0,0,0.0,0.0,0.0,0.0,0.0,7031,1,57,Phone,Minor,Facebook,1
603429,2023-01-02,PromoB,AsiaPacific,0,E/502/P,Relaxation,27.0,0,1730.0,0.0,379.0,5.0,0.0,5315,4,217,Website,Young,TripAdvisor,0
185888,2023-06-09,,Europe,1,,Adventure,44.0,0,0.0,0.0,0.0,,0.0,9936,5,356,Website,Middle,Friend,1
592660,2024-09-06,,Americas,0,F/1263/P,Adventure,18.0,0,0.0,0.0,0.0,63.0,525.0,5593,4,233,TravelAgent,Minor,Google,1
942854,2023-02-21,,Americas,0,F/1307/P,Relaxation,20.0,0,0.0,20.0,1.0,696.0,0.0,9936,1,331,TravelAgent,Young,Friend,0
268890,2024-12-05,PromoA,Americas,0,G/270/S,Relaxation,22.0,0,762.0,13.0,322832.12810602674,0.0,0.0,7768,2,157,TravelAgent,Young,Facebook,0
504843,2024-12-21,,Europe,0,C/25/S,Adventure,29.0,0,0.0,3344.0,0.0,118.0,972.0,5220,3,213,TravelAgent,Young,TripAdvisor,1
501396,2024-01-02,,Americas,0,E/113/P,Relaxation,39.0,0,0.0,43.0,864.0,0.0,85.0,2085,5,55,Phone,Middle,TripAdvisor,0
228899,2024-05-10,,AsiaPacific,1,F/1736/P,Relaxation,61.0,0,0.0,0.0,0.0,0.0,0.0,559,2,228,Corporate,Elderly,Facebook,1
201724,2024-06-08,PromoA,Americas,0,G/1004/P,Relaxation,3.0,0,0.0,0.0,0.0,0.0,0.0,9033,4,219,Corporate,Minor,Facebook,1
191397,2023-10-28,,Americas,1,G/1476/S,Relaxation,3.0,0,0.0,0.0,0.0,0.0,0.0,4235,3,52,Website,Minor,Billboard,1
268525,2023-12-12,PromoA,AsiaPacific,0,E/440/P,Adventure,43.0,0,528.0,,1583.0,11.0,0.0,7847,4,123,Corporate,Middle,Google,0
427439,2024-01-07,,Americas,1,G/765/S,Adventure,3.0,0,0.0,0.0,0.0,0.0,0.0,8903,4,180,Corporate,Minor,LinkedIn,1
822944,2023-01-22,PromoB,AsiaPacific,1,E/256/S,Relaxation,31.0,0,0.0,0.0,0.0,0.0,0.0,6505,5,96,Mobile,Middle,TV,0
132999,2023-06-03,PromoA,Americas,1,G/606/P,Wellness,15.0,0,0.0,0.0,0.0,0.0,0.0,3075,5,133,Mobile,Minor,TikTok,1
718515,2024-08-26,PromoA,Americas,0,F/838/P,Relaxation,54.0,0,880.0,2.0,531.0,2.0,0.0,5356,3,276,TravelAgent,Senior,Email,0
354637,2023-12-21,,Americas,1,G/969/P,Relaxation,50.0,,0.0,0.0,0.0,0.0,0.0,3583,4,206,Mobile,Senior,Friend,0
798818,2024-08-21,,AsiaPacific,1,,Relaxation,37.0,0,0.0,0.0,0.0,0.0,0.0,1822,3,344,Website,Middle,Facebook,1
307801,2024-06-10,PromoB,Europe,0,B/297/P,Relaxation,44.0,0,0.0,4313.0,0.0,568.0,7.0,2613,1,96,Website,Middle,Facebook,1
789152,2024-07-25,,AsiaPacific,1,F/761/S,Relaxation,,0,0.0,0.0,0.0,0.0,0.0,173,4,108,Phone,,Friend,1
192321,2024-01-27,,AsiaPacific,1,E/305/S,Relaxation,35.0,0,,,0.0,0.0,0.0,8576,5,324,TravelAgent,Middle,TripAdvisor,1
107627,2024-04-23,,,1,G/1026/P,Adventure,3.0,0,0.0,0.0,0.0,0.0,0.0,9719,4,326,Mobile,Minor,TikTok,1
581499,2023-03-28,PromoA,Europe,0,D/111/P,Relaxation,29.0,0,4.0,3439.0,0.0,0.0,0.0,8211,5,130,Phone,Young,Yelp,1
524034,2024-01-02,,Americas,1,G/150/P,Relaxation,18.0,0,,0.0,0.0,0.0,0.0,9334,1,361,Website,Minor,Friend,1
764331,2024-12-14,,Europe,1,B/343/S,Relaxation,33.0,,,0.0,0.0,0.0,0.0,5141,5,250,Website,Middle,Radio,1
603476,2023-02-25,,Americas,1,,Adventure,3.0,0,207167.68284095064,0.0,0.0,0.0,0.0,5344,2,180,Website,Minor,TripAdvisor,1
450657,2024-08-24,PromoA,Europe,1,B/229/P,Relaxation,14.0,0,0.0,0.0,0.0,0.0,0.0,5817,3,147,Phone,Minor,Google,1
328231,2024-07-18,,AsiaPacific,,F/1150/P,Relaxation,28.0,0,0.0,0.0,0.0,0.0,0.0,6514,5,159,TravelAgent,Young,Instagram,0
967288,2024-12-28,,Europe,0,A/54/P,Adventure,46.0,0,35.0,3953.0,0.0,2108.0,0.0,9345,2,115,Phone,Senior,Facebook,1
916580,2023-07-01,,Americas,1,G/117/S,Wellness,10.0,0,0.0,0.0,0.0,0.0,0.0,4098,5,179,Mobile,Minor,Instagram,0
369080,2023-03-05,PromoB,Americas,0,F/1044/S,Adventure,28.0,0,0.0,9.0,0.0,1114.0,5.0,5597,4,166,Mobile,Young,TripAdvisor,0
483481,2023-12-02,,Europe,1,B/160/P,Relaxation,46.0,1,0.0,0.0,0.0,0.0,0.0,2713,2,90,Phone,Senior,Google,1
163751,2024-02-15,,Americas,0,G/752/P,Relaxation,28.0,0,5.0,0.0,0.0,1014.0,0.0,6534,2,162,TravelAgent,Young,TripAdvisor,0
742805,2024-02-19,PromoB,Americas,0,G/1066/P,Relaxation,56.0,0,0.0,605.0,0.0,179.0,0.0,9931,1,44,Website,Senior,Facebook,0
975110,2024-12-08,PromoA,,0,D/190/S,Relaxation,34.0,0,6.0,878.0,0.0,10.0,2203.0,5543,4,213,Mobile,Middle,Google,0
767251,2024-03-02,PromoB,Americas,0,F/1223/S,Relaxation,19.0,0,114.0,3.0,622.0,0.0,0.0,7236,5,4,Corporate,Young,Friend,0
127472,2023-01-17,PromoB,AsiaPacific,0,F/1420/S,Relaxation,32.0,0,193.0,,1116.0,0.0,0.0,5363,3,341,Mobile,Middle,TripAdvisor,0
620252,2024-06-14,,Europe,0,,Adventure,27.0,0,146.0,3786.0,490.0,0.0,18.0,632,2,323,Phone,Young,Google,1
819573,2023-07-18,,Americas,0,F/430/S,,20.0,0,1750.0,0.0,446.0,0.0,76.0,8655,1,270,Mobile,Young,TripAdvisor,0
757888,2024-07-04,,Americas,0,F/1514/P,Relaxation,18.0,0,0.0,949.0,0.0,0.0,0.0,6518,2,259,Mobile,Minor,Friend,0
649624,2024-06-01,,Americas,1,G/971/P,,44.0,0,0.0,0.0,,0.0,0.0,5176,3,257,Website,Middle,Facebook,1
345295,2024-07-26,,Europe,0,C/137/S,Relaxation,31.0,0,166971.40764258697,1565.0,0.0,97.0,1678.0,73,4,111,TravelAgent,Middle,Instagram,1
450243,2024-07-01,,AsiaPacific,0,F/568/P,,31.0,0,1511.0,0.0,310.0,0.0,0.0,6948,3,86,TravelAgent,Middle,Google,0
125871,2023-10-08,,Americas,0,F/533/S,Relaxation,36.0,0,123.0,3.0,,7.0,0.0,3288,5,126,Website,Middle,Google,1
581634,2024-12-10,PromoB,Europe,0,B/80/P,Adventure,33.0,0,0.0,286.0,1795.0,712.0,7041.0,783,3,243,Corporate,Middle,Yelp,0
890503,2023-05-01,PromoA,Americas,0,F/496/S,Relaxation,42.0,0,10.0,303.0,12.0,0.0,478.0,4268,2,99,TravelAgent,Middle,Google,0
427995,2024-01-11,PromoA,AsiaPacific,1,,Relaxation,58.0,0,0.0,0.0,0.0,0.0,0.0,3332,5,58,Mobile,Senior,Email,1
432664,2024-01-15,PromoB,Europe,0,C/324/S,Relaxation,,0,0.0,226.0,0.0,436.0,4051.0,8347,1,155,Website,Young,Friend,0
703709,2024-08-03,,AsiaPacific,0,E/39/P,Relaxation,37.0,0,237.0,2.0,708.0,0.0,0.0,5717,5,103,TravelAgent,Middle,Google,1
405216,2024-12-09,,Americas,0,F/1428/P,Relaxation,21.0,0,0.0,0.0,901.0,3.0,0.0,3739,5,304,Mobile,Young,Friend,0
378441,2023-07-08,PromoA,Americas,1,G/1289/S,Wellness,13.0,0,247620.7614051769,0.0,0.0,0.0,0.0,5486,5,175,Website,Minor,LinkedIn,1
461902,2024-07-21,,AsiaPacific,0,F/270/S,Relaxation,19.0,0,2058.0,0.0,224.0,298.0,19.0,1295,5,363,Corporate,Young,Email,0
349975,2024-12-07,,AsiaPacific,1,F/862/S,,29.0,0,0.0,0.0,0.0,0.0,0.0,3327,5,291,Phone,Young,Magazine,1
558642,2023-10-24,,Americas,0,E/28/P,Relaxation,19.0,0,4.0,10.0,0.0,1178.0,428.0,794,2,299,TravelAgent,Young,Facebook,0
221776,2023-12-23,,Americas,1,G/446/S,Wellness,36.0,0,0.0,0.0,0.0,0.0,0.0,1819,2,219,Mobile,Middle,Instagram,1
957532,2024-01-27,PromoA,Europe,1,C/39/S,Relaxation,60.0,0,81516.61370588849,0.0,0.0,0.0,0.0,9089,3,46,TravelAgent,Senior,Facebook,1
967635,2024-02-22,PromoB,Americas,1,G/57/P,Wellness,5.0,0,0.0,0.0,0.0,0.0,0.0,415,5,161,Corporate,Minor,TripAdvisor,0
678569,2024-07-21,,Americas,0,E/321/S,Adventure,41.0,0,4.0,737.0,0.0,51.0,0.0,7937,2,200,Corporate,Middle,Friend,0
697987,2024-03-20,,Americas,0,F/893/P,Relaxation,56.0,0,0.0,779.0,12.0,3.0,35.0,7444,1,89,Mobile,Senior,TripAdvisor,0
670436,2024-07-10,,Americas,1,G/1268/S,Wellness,2.0,0,0.0,0.0,0.0,0.0,132713.93942559627,9828,3,263,Phone,Minor,Google,1
437510,2024-07-13,,Americas,0,F/1297/P,Relaxation,34.0,0,124.0,0.0,0.0,679.0,0.0,4862,5,311,Website,Middle,Twitter,0
829056,2023-04-26,PromoA,Americas,0,F/754/P,Wellness,61.0,0,0.0,1.0,380268.04534343595,410.0,54.0,8614,3,220,Corporate,Elderly,TripAdvisor,0
287855,2024-02-21,PromoB,Europe,0,D/196/S,Adventure,23.0,0,0.0,44.0,0.0,3452.0,83.0,2547,4,264,TravelAgent,Young,Yelp,0
440724,2024-05-12,PromoB,Americas,0,F/224/P,Relaxation,60.0,,,2.0,0.0,0.0,365.0,9881,4,183,Website,Senior,Instagram,0
926053,2024-02-28,,Americas,0,G/427/P,Relaxation,22.0,0,91.0,6.0,0.0,17.0,693.0,4423,1,31,Corporate,Young,Facebook,0
354147,2024-01-17,PromoA,Europe,0,A/82/S,Relaxation,27.0,0,2664.0,15.0,0.0,109.0,2.0,2936,1,10,TravelAgent,Young,Facebook,0
255753,2024-01-28,PromoA,AsiaPacific,0,E/320/P,Relaxation,20.0,0,0.0,0.0,0.0,0.0,0.0,5907,4,7,Phone,Young,TripAdvisor,0
493354,2023-06-24,PromoB,AsiaPacific,1,F/766/S,Relaxation,0.0,0,0.0,0.0,0.0,0.0,0.0,6078,2,142,Phone,,Email,1
212394,2023-01-14,PromoA,Americas,0,F/1690/P,Relaxation,46.0,0,0.0,0.0,594.0,154.0,0.0,6672,5,109,Corporate,Senior,YouTube,0
186552,2024-08-24,PromoB,Europe,1,B/127/P,,,0,0.0,0.0,0.0,0.0,0.0,2811,4,172,TravelAgent,,Facebook,1
932922,2024-07-25,,Americas,1,G/691/P,Wellness,23.0,0,0.0,0.0,0.0,0.0,0.0,7213,4,356,Mobile,Young,TripAdvisor,1
228159,2023-06-18,PromoB,Americas,0,F/571/S,Relaxation,24.0,0,1252.0,6.0,,123.0,706.0,7413,5,43,TravelAgent,Young,Yelp,0
331772,2024-08-10,,Americas,1,G/1037/S,Relaxation,36.0,0,,0.0,0.0,0.0,0.0,4602,4,56,Corporate,Middle,Radio,1
891460,2024-10-01,,AsiaPacific,0,E/429/P,Relaxation,13.0,0,0.0,0.0,0.0,0.0,0.0,5328,2,277,Phone,Minor,Google,0
448072,2024-09-14,,AsiaPacific,0,F/979/P,Relaxation,26.0,0,17.0,0.0,746.0,394.0,0.0,5767,1,355,Mobile,Young,Radio,0
552529,2024-08-25,,Europe,0,C/309/P,Relaxation,26.0,0,8586.0,77.0,114.0,29.0,4.0,9780,5,320,Mobile,Young,Email,0
790497,2024-01-19,,Americas,0,F/1546/S,Relaxation,53.0,0,0.0,0.0,716.0,0.0,0.0,8283,4,317,Mobile,Senior,Facebook,1
880385,2024-12-17,,Americas,1,E/97/S,Relaxation,42.0,0,0.0,0.0,0.0,0.0,0.0,5691,2,181,Website,Middle,Facebook,1
251346,2024-06-12,PromoA,Americas,,G/450/S,Relaxation,5.0,,0.0,0.0,0.0,0.0,,6062,2,338,Website,Minor,TripAdvisor,0
672015,2024-01-12,PromoB,Americas,0,G/894/S,Wellness,34.0,0,,0.0,693.0,3.0,77.0,3222,1,247,Mobile,Middle,Facebook,1
134672,2024-12-05,,Americas,0,,,21.0,0,28.0,0.0,0.0,662.0,0.0,477,2,3,Website,Young,Email,0
176947,2024-07-03,PromoA,Americas,1,G/725/S,Relaxation,20.0,0,0.0,0.0,0.0,0.0,0.0,604,1,183,Corporate,Young,Google,1
924809,2024-06-27,PromoB,Americas,0,F/1416/S,Relaxation,20.0,0,9.0,0.0,1540.0,0.0,0.0,2605,4,325,Mobile,Young,Podcast,0
906027,2024-07-24,,AsiaPacific,0,F/856/P,Adventure,24.0,0,,0.0,50.0,0.0,0.0,6616,1,165,Website,Young,Instagram,0
217295,2023-07-14,PromoB,AsiaPacific,0,F/711/P,Relaxation,19.0,0,506.0,0.0,395.0,159.0,229.0,176,2,268,TravelAgent,Young,Email,0
421697,2024-09-05,PromoA,Europe,0,B/139/P,Relaxation,26.0,0,0.0,137.0,0.0,0.0,7629.0,967,3,336,Mobile,Young,Friend,0
307481,2024-02-03,PromoA,AsiaPacific,0,D/221/P,Relaxation,24.0,0,235.0,0.0,1642.0,1042.0,229.0,4959,2,35,Mobile,Young,TV,0
259349,2024-11-08,PromoA,Europe,1,B/35/S,Adventure,22.0,0,0.0,0.0,0.0,0.0,0.0,6423,1,165,Corporate,Young,Google,1
462085,2024-04-02,PromoA,Americas,0,G/255/P,Relaxation,37.0,0,22.0,5.0,0.0,747.0,0.0,2527,5,343,Mobile,Middle,Friend,0
833896,2024-07-13,PromoB,AsiaPacific,0,F/160/S,Wellness,32.0,1,,701.0,71.0,0.0,0.0,7242,1,146,TravelAgent,Middle,Friend,0
288163,2024-12-20,,Europe,0,B/226/P,Relaxation,25.0,0,0.0,271450.03187641344,0.0,0.0,0.0,9302,5,53,Phone,Young,Friend,0
646193,2024-08-02,,Americas,0,G/1419/S,Relaxation,19.0,0,0.0,0.0,855.0,11.0,42.0,1555,2,48,Website,Young,Google,1
995445,2023-10-14,PromoB,AsiaPacific,1,F/1259/P,Relaxation,36.0,0,0.0,0.0,0.0,0.0,0.0,1713,2,328,TravelAgent,Middle,Facebook,1
791563,2023-08-27,,AsiaPacific,1,F/1695/P,Relaxation,40.0,0,,0.0,0.0,0.0,0.0,7526,5,38,Mobile,Middle,Billboard,1
731038,2023-07-08,,Americas,1,G/1153/S,Relaxation,21.0,0,0.0,0.0,0.0,0.0,0.0,2088,4,184,TravelAgent,Young,Email,1
162498,2023-11-05,PromoA,Americas,0,F/1188/P,,28.0,0,0.0,0.0,0.0,1191.0,109.0,3669,2,59,Mobile,Young,Friend,0
136791,2024-06-12,PromoA,Europe,0,B/75/P,Adventure,20.0,0,0.0,646.0,0.0,,1425.0,2188,1,195,Website,Young,Facebook,0
503713,2023-02-04,PromoB,Europe,1,C/271/S,Relaxation,31.0,1,0.0,0.0,0.0,0.0,0.0,1780,1,35,TravelAgent,Middle,Podcast,1
918769,2024-09-14,PromoA,Americas,1,,Relaxation,33.0,0,0.0,0.0,0.0,0.0,0.0,3409,3,84,TravelAgent,Middle,Facebook,1
179447,2024-01-08,PromoB,Americas,0,G/513/S,Relaxation,21.0,0,63.0,15.0,407.0,397.0,0.0,3478,5,16,Corporate,Young,Facebook,0
350002,2023-01-06,,Europe,0,C/11/P,Relaxation,60.0,0,0.0,7255.0,5952.0,1537.0,0.0,1653,1,89,Website,Senior,TikTok,1
833846,2023-08-01,PromoA,Europe,0,B/247/P,Relaxation,37.0,0,,7272.0,0.0,50.0,1282.0,4539,2,144,Corporate,Middle,Magazine,1
973693,2024-12-15,,AsiaPacific,0,F/422/P,Relaxation,20.0,0,1146.0,0.0,0.0,0.0,3.0,5720,5,283,Website,Young,Facebook,0
818030,2024-08-12,PromoB,AsiaPacific,0,F/123/S,Relaxation,21.0,0,505.0,0.0,1952.0,0.0,0.0,9821,2,358,Website,Young,TV,0
322015,2023-09-05,,Americas,0,G/185/P,Relaxation,30.0,0,0.0,192.0,0.0,565.0,0.0,2374,4,240,Website,Young,Friend,0
